seed,test_size,n_common,n_test,gf_head,scgpt_head,gf_accuracy,gf_macro_f1,gf_macro_f1_no_platelet,scgpt_accuracy,scgpt_macro_f1,scgpt_macro_f1_no_platelet,gf_f1__B,gf_f1__DC,gf_f1__Mono,gf_f1__NK,gf_f1__Platelet,gf_f1__T,scgpt_f1__B,scgpt_f1__DC,scgpt_f1__Mono,scgpt_f1__NK,scgpt_f1__Platelet,scgpt_f1__T
-1,0.2,1000,200,xgb,sgd,0.521,0.3248158331756243,0.38977899981074915,0.9,0.7934554391166041,0.8854798602732583,0.26302262933841886,0.2569256474519632,0.495638881686976,0.27556031596632263,0.0,0.6577475246100649,0.9777630659457868,0.7616534391534391,0.9085603906453731,0.8492252117175445,0.3333333333333333,0.9301971939041481
-2,0.2,1000,200,xgb,sgd,0.016733200530681523,0.03334402466750702,0.04001282960100842,0.02915475947422653,0.08618971991917768,0.019137014554597518,0.0923196296736674,0.16754939050478737,0.04222078829466305,0.029704932154441966,0.0,0.02463558930435702,0.024551528095340242,0.04811253152402548,0.012663969857794164,0.0314738025521177,0.42491829279939874,0.03290095828226264
0,0.2,1000,200,xgb,sgd,0.55,0.32772420346110304,0.39326904415332364,0.91,0.8232901218687173,0.8879481462424608,0.2,0.2222222222222222,0.5625,0.2916666666666667,0.0,0.6899563318777293,1.0,0.7333333333333333,0.8985507246376812,0.8611111111111112,0.5,0.9467455621301775
1,0.2,1000,200,xgb,sgd,0.52,0.37400904449452543,0.4488108533934305,0.905,0.7314403074037005,0.8777283688844406,0.41025641025641024,0.47619047619047616,0.49122807017543857,0.2413793103448276,0.0,0.625,0.9824561403508771,0.7142857142857143,0.9014084507042254,0.8493150684931506,0.0,0.9411764705882353
2,0.2,1000,200,xgb,sgd,0.51,0.28950153160679476,0.3474018379281537,0.855,0.7540030455125356,0.8714703212817095,0.17142857142857143,0.10526315789473684,0.47619047619047616,0.31746031746031744,0.0,0.6666666666666666,0.9433962264150944,0.8148148148148148,0.918918918918919,0.8059701492537313,0.16666666666666666,0.874251497005988
3,0.2,1000,200,xgb,sgd,0.51,0.2986618583392777,0.3583942300071333,0.935,0.9313908179795091,0.9176689815754109,0.2702702702702703,0.1,0.5,0.25806451612903225,0.0,0.6636363636363637,1.0,0.8125,0.9253731343283582,0.8918918918918919,1.0,0.9585798816568047
4,0.2,1000,200,xgb,sgd,0.515,0.3341825279764205,0.4010190335717046,0.895,0.7271529028185584,0.8725834833822701,0.2631578947368421,0.38095238095238093,0.4482758620689655,0.2692307692307692,0.0,0.6434782608695652,0.9629629629629629,0.7333333333333333,0.8985507246376812,0.8378378378378378,0.0,0.9302325581395349
